,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
3865,3865,2023-09-19 13:30:00,9514.0,0.0102522320257275,97.53973549277238,2076.695018938824,0.1461439557400912,2010.38583190564,0.129730224609375,6.108021099899799e-06,792.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.1,10.0,792.0,100.0,3.4,2023-09-19,0.129730224609375
3866,3866,2023-09-19 14:00:00,9590.0,0.0102115271510699,97.92854537876072,2115.873866355483,0.1316024376812251,2046.0938548328568,0.118438720703125,6.315557971849496e-06,792.3,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.0,9.9,792.3,100.0,3.9,2023-09-19,0.118438720703125
3867,3867,2023-09-19 14:30:00,9476.0,0.0102727678544854,97.34474818910364,2092.307510527253,0.1401800781250592,2018.7331815479192,0.126983642578125,6.749220680301293e-06,792.1,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.1,9.8,792.1,100.0,4.9,2023-09-19,0.126983642578125
3868,3868,2023-09-19 15:00:00,9456.0,0.0102836258723715,97.24196624914576,2090.06823367361,0.1410212565791961,2010.76255898913,0.129608154296875,7.303814160964207e-06,792.1,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.2,9.8,792.1,100.0,6.1,2023-09-19,0.129608154296875
3869,3869,2023-09-19 15:30:00,9626.0,0.0101924143664334,98.11218069128827,2130.687463744121,0.1264553525457976,2047.260477913732,0.118072509765625,7.546397728630152e-06,792.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.5,9.8,792.0,100.0,6.6,2023-09-19,0.118072509765625
3870,3870,2023-09-19 16:00:00,9732.0,0.0101367549980587,98.6508996411082,2157.264175305448,0.1176593495180828,2066.694439664592,0.112396240234375,8.115458649778444e-06,791.8,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,8.7,9.8,791.8,95.1,8.5,2023-09-19,0.112396240234375
3871,3871,2023-09-19 16:30:00,9666.0,0.0101713032949558,98.31581764904364,2145.273227783179,0.121560653562178,2052.6786327371506,0.116485595703125,8.353546900754297e-06,791.8,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,9.0,9.8,791.8,93.6,9.2,2023-09-19,0.116485595703125
3872,3872,2023-09-19 17:00:00,9830.0,0.0100860993350522,99.1463564635635,2202.2565293829057,0.1039304456090469,2100.079138433069,0.103179931640625,9.010012393581782e-06,791.5,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,9.3,9.9,791.5,81.5,12.6,2023-09-19,0.103179931640625
3873,3873,2023-09-19 17:30:00,9758.0,0.0101232413977343,98.78258955909185,2169.075457366862,0.1139199802517216,2080.000048694973,0.108612060546875,7.930502723160672e-06,791.2,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,9.7,9.9,791.2,64.2,14.4,2023-09-19,0.108612060546875
3874,3874,2023-09-19 18:00:00,9794.0,0.0101046191698901,98.96464014990404,2191.734542499892,0.1070190331660152,2099.123517141368,0.103424072265625,8.170167091722e-06,791.2,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.3,10.0,791.2,69.9,13.5,2023-09-19,0.103424072265625
3875,3875,2023-09-19 18:30:00,9888.0,0.0100564748338641,99.43842315724842,2236.331543125068,0.0943971497888818,2130.829958162529,0.095245361328125,9.168882985607063e-06,791.2,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.8,10.2,791.2,94.0,10.6,2023-09-19,0.095245361328125
3876,3876,2023-09-19 19:00:00,9858.0,0.0100717652103906,99.2874614440313,2232.738587173448,0.0953700288772417,2119.578660779961,0.098114013671875,9.886654509443244e-06,790.9,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.9,10.3,790.9,94.0,11.8,2023-09-19,0.098114013671875
3877,3877,2023-09-19 19:30:00,9336.0,0.0103495049950138,96.6229786334493,2107.4554405855592,0.1346101161736919,2002.8201685901445,0.132293701171875,9.674808814719107e-06,790.6,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,11.1,10.4,790.6,85.9,12.9,2023-09-19,0.132293701171875
3878,3878,2023-09-19 20:00:00,9480.0,0.010270600375222,97.36529155710468,2127.261706898257,0.1276295586220036,2022.9963781413032,0.125640869140625,9.544453179887084e-06,790.5,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,11.4,10.6,790.5,85.8,12.7,2023-09-19,0.125640869140625
3879,3879,2023-09-19 20:30:00,9584.0,0.0102147230805679,97.89790600416332,2138.778314239563,0.1237195619645539,2037.5153390109888,0.121063232421875,9.203563998300357e-06,790.0,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,11.6,10.7,790.0,73.6,14.6,2023-09-19,0.121063232421875
3880,3880,2023-09-19 21:00:00,9598.0,0.0102072705743318,97.96938297243685,2122.805139842035,0.1291714573059271,2049.146015078592,0.117523193359375,6.656713850317617e-06,789.6,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,12.4,10.8,789.6,42.6,18.3,2023-09-19,0.117523193359375
3881,3881,2023-09-19 21:30:00,9836.0,0.0100830225849674,99.1766101457395,2157.297570618668,0.1176486340163955,2082.32492598749,0.107940673828125,6.667462366980818e-06,789.2,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,13.8,11.0,789.2,38.6,20.0,2023-09-19,0.107940673828125
3882,3882,2023-09-19 22:00:00,9814.0,0.0100943177917713,99.06563480844405,2151.879897871477,0.11939779317101,2079.2301715713124,0.108795166015625,6.4704972073302775e-06,789.3,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,14.3,11.3,789.3,40.2,18.8,2023-09-19,0.108795166015625
3883,3883,2023-09-19 22:30:00,9918.0,0.0100412538854796,99.589156036187,2176.63590582839,0.111578407144054,2117.1225156542705,0.098724365234375,5.20564969618051e-06,790.3,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,14.3,11.6,790.3,36.0,17.0,2023-09-19,0.098724365234375
3884,3884,2023-09-19 23:00:00,9900.0,0.0100503781525921,99.498743710662,2181.7892599495804,0.110004974943052,2115.1369140852594,0.099212646484375,5.835568813402015e-06,790.9,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,14.0,11.8,790.9,46.1,14.8,2023-09-19,0.099212646484375
3885,3885,2023-09-19 23:30:00,9754.0,0.0101253168957362,98.76234100101112,2155.6673921052657,0.1181726663045823,2087.0800935967814,0.106658935546875,6.0857039529116895e-06,791.1,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,13.5,11.9,791.1,50.8,13.9,2023-09-19,0.106658935546875
3886,3886,2023-09-20 00:00:00,9764.0,0.0101201305424298,98.812954616285,2178.064150079166,0.1111405135623684,2096.8238864761493,0.104034423828125,7.17489597330998e-06,791.1,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,13.0,12.0,791.1,64.1,12.8,2023-09-20,0.104034423828125
3887,3887,2023-09-20 00:30:00,9590.0,0.0102115271510699,97.92854537876072,2126.9549310261204,0.1277351747838308,2043.6395331045728,0.119171142578125,7.549656944363732e-06,790.8,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,12.6,11.9,790.8,75.0,11.1,2023-09-20,0.119171142578125
3888,3888,2023-09-20 01:00:00,9664.0,0.0101723557346394,98.30564581955606,2136.469226680486,0.1244950399689606,2056.3144860173866,0.115386962890625,7.218482675728694e-06,790.6,0.068,0.051,0.060085428744676,0.0017119444348444,0.0009899562916675,12.2,11.9,790.6,81.4,9.1,2023-09-20,0.115386962890625
3889,3889,2023-09-20 01:30:00,9558.0,0.0102286068655369,97.76502442080194,2114.365815356173,0.1321367339408849,2035.2894297110613,0.121734619140625,7.194934983543851e-06,790.7,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,11.8,11.8,790.7,88.2,7.8,2023-09-20,0.121734619140625
3890,3890,2023-09-20 02:00:00,9570.0,0.0102221919342909,97.8263768111648,2113.7399953174254,0.1323590304150755,2037.518461446622,0.121063232421875,6.927593114882479e-06,790.8,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,11.3,11.7,790.8,91.8,6.6,2023-09-20,0.121063232421875
3891,3891,2023-09-20 02:30:00,9760.0,0.0101222041272364,98.79271228182776,2159.119288000209,0.1170653431676919,2081.0978797887537,0.108306884765625,6.942685910339741e-06,791.0,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.9,11.6,791.0,92.0,6.6,2023-09-20,0.108306884765625
3892,3892,2023-09-20 03:00:00,9654.0,0.0101776228378426,98.25477087653302,2137.613168976654,0.1241103362461044,2061.9237176555,0.113739013671875,6.797809705302976e-06,791.1,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.6,11.4,791.1,94.3,5.9,2023-09-20,0.113739013671875
3893,3893,2023-09-20 03:30:00,9752.0,0.0101263551235672,98.75221516502808,2157.5558958354245,0.1175657733267164,2083.186572916279,0.107696533203125,6.611072198684043e-06,791.0,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.3,11.3,791.0,95.4,5.3,2023-09-20,0.107696533203125
3894,3894,2023-09-20 04:00:00,9710.0,0.0101482319514521,98.5393322486001,2153.5567451158445,0.1188540712398339,2080.462316409235,0.108489990234375,6.506248735810446e-06,791.4,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,10.0,11.2,791.4,96.4,4.9,2023-09-20,0.108489990234375
3895,3895,2023-09-20 04:30:00,9444.0,0.0102901572327457,97.18024490605072,2096.704137780312,0.1385420013208452,2026.514318797436,0.124542236328125,6.414025554071459e-06,791.6,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,9.7,11.0,791.6,96.3,4.7,2023-09-20,0.124542236328125
3896,3896,2023-09-20 05:00:00,9512.0,0.0102533097899382,97.52948272189288,2100.780633088999,0.1370389759312919,2031.479178232477,0.122955322265625,6.317368589706049e-06,791.7,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,9.5,10.9,791.7,97.4,4.3,2023-09-20,0.122955322265625
3897,3897,2023-09-20 05:30:00,9436.0,0.0102945183930317,97.13907555664711,2086.069257954463,0.1425351617671997,2019.798649931074,0.126678466796875,6.076018923750089e-06,792.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,9.3,10.8,792.0,97.5,3.7,2023-09-20,0.126678466796875
3898,3898,2023-09-20 06:00:00,9632.0,0.0101892393242402,98.14275317108238,2121.444050515379,0.129645647667858,2055.745808649522,0.115570068359375,5.918212764963459e-06,792.1,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,9.0,10.7,792.1,98.2,3.2,2023-09-20,0.115570068359375
3899,3899,2023-09-20 06:30:00,9532.0,0.0102425474170868,97.6319619796714,2112.077719016376,0.1329511185402397,2046.282346730448,0.118377685546875,5.954372924423521e-06,791.9,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,8.8,10.6,791.9,98.8,3.2,2023-09-20,0.118377685546875
3900,3900,2023-09-20 07:00:00,9728.0,0.0101388388206726,98.63062404750362,2157.4002805403447,0.1176156827876818,2089.9294367254856,0.105865478515625,5.978479697396896e-06,792.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.6,10.4,792.0,99.2,3.2,2023-09-20,0.105865478515625
3901,3901,2023-09-20 07:30:00,9386.0,0.0103219018493781,96.88137075826292,2077.6887548288496,0.1457573526897246,2013.425370029063,0.128753662109375,5.910637161884743e-06,791.8,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.4,10.3,791.8,99.4,3.0,2023-09-20,0.128753662109375
3902,3902,2023-09-20 08:00:00,9788.0,0.0101077157384811,98.93432164825307,2157.089895669713,0.1177152836700051,2091.106267241392,0.105560302734375,5.8434096062505804e-06,791.5,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.3,10.2,791.5,99.6,2.8,2023-09-20,0.105560302734375
3903,3903,2023-09-20 08:30:00,9364.0,0.0103340199943639,96.76776322722355,2066.266603617643,0.1502603528883458,2003.5335644387487,0.132049560546875,5.798370281272146e-06,791.7,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.2,10.1,791.7,99.5,2.7,2023-09-20,0.132049560546875
3904,3904,2023-09-20 09:00:00,9570.0,0.0102221919342909,97.8263768111648,2088.530001070289,0.1416018065934829,2023.975333433752,0.125335693359375,5.906479137054901e-06,791.5,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.0,10.0,791.5,100.0,2.9,2023-09-20,0.125335693359375
3905,3905,2023-09-20 09:30:00,9630.0,0.010190297341929,98.13256340277675,2116.272749134897,0.1314614394067266,2048.458085952642,0.117706298828125,6.130596982088907e-06,791.9,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.0,9.9,791.9,99.7,3.5,2023-09-20,0.117706298828125
3906,3906,2023-09-20 10:00:00,9958.0,0.010021066382379,99.7897790357309,2179.602778365752,0.1106703414460198,2108.694638202645,0.100860595703125,6.227140160243603e-06,791.3,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.9,9.9,791.3,98.6,3.9,2023-09-20,0.100860595703125
3907,3907,2023-09-20 10:30:00,9960.0,0.0100200602007025,99.7997995989972,2170.892850512432,0.113353459425332,2102.784472515699,0.102447509765625,5.998076720101602e-06,790.9,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,8.0,9.8,790.9,98.2,3.4,2023-09-20,0.102447509765625
3908,3908,2023-09-20 11:00:00,9804.0,0.0100994645405847,99.0151503558925,2140.5033696354885,0.1231429561773582,2076.254451082036,0.109649658203125,5.730486392969946e-06,790.7,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.9,9.7,790.7,99.0,2.6,2023-09-20,0.109649658203125
3909,3909,2023-09-20 11:30:00,9678.0,0.0101649955093601,98.37682653958706,2113.506351096544,0.1324421088915401,2049.5706423472,0.117401123046875,5.776793353721219e-06,790.7,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.8,9.7,790.7,99.8,2.6,2023-09-20,0.117401123046875
3910,3910,2023-09-20 12:00:00,9916.0,0.0100422664659173,99.57911427603682,2182.5119606841354,0.1097857634272043,2118.5553171787305,0.098358154296875,5.590518583741126e-06,790.9,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.7,9.6,790.9,99.9,2.1,2023-09-20,0.098358154296875
3911,3911,2023-09-20 12:30:00,9620.0,0.0101955923785773,98.08159868191385,2127.817363654674,0.1274384540525494,2066.21866496078,0.112518310546875,5.520793427258941e-06,791.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.6,9.6,791.0,100.0,1.9,2023-09-20,0.112518310546875
3912,3912,2023-09-20 13:00:00,9918.0,0.0100412538854796,99.589156036187,2193.3016674387404,0.1065544888081671,2130.224191172663,0.095428466796875,5.483467032133087e-06,791.0,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.5,9.5,791.0,100.0,1.8,2023-09-20,0.095428466796875
3913,3913,2023-09-20 13:30:00,9704.0,0.0101513688013394,98.508882848198,2146.75768907694,0.1210717885449598,2085.82819358051,0.107025146484375,5.4094771283044114e-06,791.1,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.4,9.4,791.1,100.0,1.6,2023-09-20,0.107025146484375
3914,3914,2023-09-20 14:00:00,9732.0,0.0101367549980587,98.6508996411082,2157.7824465147232,0.1174931450519299,2095.316281401031,0.104400634765625,5.520793427258941e-06,791.2,0.066,0.051,0.0590165547747141,0.0004018082589346,0.0002323513578362,7.3,9.3,791.2,100.0,1.9,2023-09-20,0.104400634765625
3915,3915,2023-09-20 14:30:00,9708.0,0.0101492772449555,98.5291834940288,2152.9861575297464,0.1190388498535063,2088.5780902881024,0.106231689453125,5.710784727191351e-06,791.1,0.065,0.051,0.0584821177897332,0.0002532598290203,0.0001464511090794,7.2,9.3,791.1,100.0,2.4,2023-09-20,0.106231689453125
3916,3916,2023-09-20 15:00:00,9984.0,0.0100080096128179,99.91996797437436,2208.423091662293,0.1021530528582152,2142.788186969868,0.092376708984375,5.672334789779913e-06,790.9,0.065,0.051,0.0584821177897332,0.0002532598290203,0.0001464511090794,7.2,9.2,790.9,100.0,2.3,2023-09-20,0.092376708984375
3917,3917,2023-09-20 15:30:00,10018.0,0.0099910121318036,100.08995953640904,2218.3068865902555,0.0993532392588759,2151.07045051571,0.090362548828125,5.788370093909038e-06,790.6,0.065,0.051,0.0584821177897332,0.0002532598290203,0.0001464511090794,7.2,9.1,790.6,100.0,2.6,2023-09-20,0.090362548828125
3918,3918,2023-09-20 16:00:00,9848.0,0.0100768775223844,99.23708984044222,2189.940789248917,0.1075527322838381,2111.390545535224,0.100189208984375,6.889460341300415e-06,790.4,0.065,0.05,0.0580165547747141,0.0008239079739684,0.0004764365396352,7.2,9.1,790.4,87.8,7.2,2023-09-20,0.100189208984375
3919,3919,2023-09-20 16:30:00,9748.0,0.0101284325377082,98.73196037757988,2158.225223864415,0.1173513070243656,2088.379954323165,0.106292724609375,6.193465488657916e-06,790.3,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,7.5,9.1,790.3,62.7,10.8,2023-09-20,0.106292724609375
3920,3920,2023-09-20 17:00:00,10054.0,0.0099731088602388,100.269636480841,2215.198973123847,0.1002272135703784,2138.1003363003065,0.093475341796875,6.677668533740531e-06,789.8,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,8.0,9.1,789.8,55.4,14.0,2023-09-20,0.093475341796875
3921,3921,2023-09-20 17:30:00,9988.0,0.0100060054054056,99.93998198919188,2202.517931842157,0.103854616390728,2119.2789428502665,0.098175048828125,7.273524631146154e-06,789.5,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,8.6,9.1,789.5,54.4,15.7,2023-09-20,0.098175048828125
3922,3922,2023-09-20 18:00:00,9892.0,0.010054441374166,99.45853407325085,2156.0004465616626,0.1180654441503135,2097.977619495946,0.103729248046875,5.121583698168485e-06,789.2,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,9.3,9.2,789.2,30.0,19.8,2023-09-20,0.103729248046875
3923,3923,2023-09-20 18:30:00,10038.0,0.0099810539790932,100.18981984213764,2183.177832741323,0.1095841016397,2128.311874925744,0.095916748046875,4.773906812315867e-06,788.8,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,10.1,9.4,788.8,27.8,19.9,2023-09-20,0.095916748046875
3924,3924,2023-09-20 19:00:00,10142.0,0.0099297473119985,100.70749723828906,2198.694755138262,0.1049679908138951,2143.904985688252,0.092071533203125,4.732604135717524e-06,788.4,0.066,0.05,0.0585509917596951,0.0001688398860135,9.763407271960678e-05,11.4,9.7,788.4,25.4,21.3,2023-09-20,0.092071533203125
3925,3925,2023-09-20 19:30:00,10044.0,0.0099780723348208,100.2197585309404,2178.922026845947,0.1108781649790237,2118.4051348256894,0.098358154296875,5.290221247752679e-06,788.1,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,12.4,10.0,788.1,29.4,20.7,2023-09-20,0.098358154296875
3926,3926,2023-09-20 20:00:00,10368.0,0.0098209275164798,101.82337649086284,2223.191414547701,0.0979913677036233,2179.1809080284784,0.083953857421875,3.739980361350239e-06,788.0,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,12.9,10.4,788.0,21.4,20.2,2023-09-20,0.083953857421875
3927,3927,2023-09-20 20:30:00,10138.0,0.0099317060352273,100.687635785135,2169.29971485789,0.1138499483695444,2122.8431058168726,0.097259521484375,4.05261968007102e-06,787.5,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,13.3,10.7,787.5,21.5,21.5,2023-09-20,0.097259521484375
3928,3928,2023-09-20 21:00:00,10322.0,0.009842786674783,101.59724405711012,2201.372505221378,0.1041872093207821,2149.364214798444,0.090789794921875,4.480936654116142e-06,787.0,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,13.9,11.0,787.0,22.7,22.3,2023-09-20,0.090789794921875
3929,3929,2023-09-20 21:30:00,10328.0,0.0098399272005518,101.6267681273,2188.4776268725227,0.1079896396112139,2140.267447838248,0.092987060546875,4.17135294997391e-06,786.6,0.067,0.051,0.0595509917596951,0.0010568763468895,0.0006111538247518,14.7,11.3,786.6,20.3,23.0,2023-09-20,0.092987060546875
